model,item_key,error_type,error_message,source_file,item_id,case_id
phi4,global:6533,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06534,6534
phi4,global:6534,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06535,6535
phi4,global:6535,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06536,6536
phi4,global:6536,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06537,6537
phi4,global:6537,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06538,6538
phi4,global:6538,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06539,6539
phi4,global:6539,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06540,6540
phi4,global:6540,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06541,6541
phi4,global:6541,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06542,6542
phi4,global:6542,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06543,6543
phi4,global:6543,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06544,6544
phi4,global:6544,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06545,6545
phi4,global:6545,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06546,6546
phi4,global:6546,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06547,6547
phi4,global:6547,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06548,6548
phi4,global:6548,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06549,6549
phi4,global:6549,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06550,6550
phi4,global:6550,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06551,6551
phi4,global:6551,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06552,6552
phi4,global:6552,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06553,6553
phi4,global:6553,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06554,6554
phi4,global:6554,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06555,6555
phi4,global:6555,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06556,6556
phi4,global:6556,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06557,6557
phi4,global:6557,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06558,6558
phi4,global:6558,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06559,6559
phi4,global:6559,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06560,6560
phi4,global:6560,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06561,6561
phi4,global:6561,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06562,6562
phi4,global:6562,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06563,6563
phi4,global:6563,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06564,6564
phi4,global:6564,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06565,6565
phi4,global:6565,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06566,6566
phi4,global:6566,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06567,6567
phi4,global:6567,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06568,6568
phi4,global:6568,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06569,6569
phi4,global:6569,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06570,6570
phi4,global:6570,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06571,6571
phi4,global:6571,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06572,6572
phi4,global:6572,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06573,6573
phi4,global:6573,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06574,6574
phi4,global:6574,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06575,6575
phi4,global:6575,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06576,6576
phi4,global:6576,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06577,6577
phi4,global:6577,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06578,6578
phi4,global:6578,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06579,6579
phi4,global:6579,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06580,6580
phi4,global:6580,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06581,6581
phi4,global:6581,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06582,6582
phi4,global:6582,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06583,6583
phi4,global:6583,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06584,6584
phi4,global:6584,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06585,6585
phi4,global:6585,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06586,6586
phi4,global:6586,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06587,6587
phi4,global:6587,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06588,6588
phi4,global:6588,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06589,6589
phi4,global:6589,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06590,6590
phi4,global:6590,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06591,6591
phi4,global:6591,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06592,6592
phi4,global:6592,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06593,6593
phi4,global:6593,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06594,6594
phi4,global:6594,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06595,6595
phi4,global:6595,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06596,6596
phi4,global:6596,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06597,6597
phi4,global:6597,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06598,6598
phi4,global:6598,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06599,6599
phi4,global:6599,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06600,6600
phi4,global:6600,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06601,6601
phi4,global:6601,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06602,6602
phi4,global:6602,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06603,6603
phi4,global:6603,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06604,6604
phi4,global:6604,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06605,6605
phi4,global:6605,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06606,6606
phi4,global:6606,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06607,6607
phi4,global:6607,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06608,6608
phi4,global:6608,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06609,6609
phi4,global:6609,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06610,6610
phi4,global:6610,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06611,6611
phi4,global:6611,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06612,6612
phi4,global:6612,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06613,6613
phi4,global:6613,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06614,6614
phi4,global:6614,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06615,6615
phi4,global:6615,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06616,6616
phi4,global:6616,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06617,6617
phi4,global:6617,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06618,6618
phi4,global:6618,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06619,6619
phi4,global:6619,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06620,6620
phi4,global:6620,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06621,6621
phi4,global:6621,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06622,6622
phi4,global:6622,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06623,6623
phi4,global:6623,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06624,6624
phi4,global:6624,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06625,6625
phi4,global:6625,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06626,6626
phi4,global:6626,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06627,6627
phi4,global:6627,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06628,6628
phi4,global:6628,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06629,6629
phi4,global:6629,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06630,6630
phi4,global:6630,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06631,6631
phi4,global:6631,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06632,6632
phi4,global:6632,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06633,6633
phi4,global:6633,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06634,6634
phi4,global:6634,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06635,6635
phi4,global:6635,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06636,6636
phi4,global:6636,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06637,6637
phi4,global:6637,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06638,6638
phi4,global:6638,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06639,6639
phi4,global:6639,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06640,6640
phi4,global:6640,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06641,6641
phi4,global:6641,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06642,6642
phi4,global:6642,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06643,6643
phi4,global:6643,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06644,6644
phi4,global:6644,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06645,6645
phi4,global:6645,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06646,6646
phi4,global:6646,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06647,6647
phi4,global:6647,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06648,6648
phi4,global:6648,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06649,6649
phi4,global:6649,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06650,6650
phi4,global:6650,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06651,6651
phi4,global:6651,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06652,6652
phi4,global:6652,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06653,6653
phi4,global:6653,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06654,6654
phi4,global:6654,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06655,6655
phi4,global:6655,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06656,6656
phi4,global:6656,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06657,6657
phi4,global:6657,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06658,6658
phi4,global:6658,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06659,6659
phi4,global:6659,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06660,6660
phi4,global:6660,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06661,6661
phi4,global:6661,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06662,6662
phi4,global:6662,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06663,6663
phi4,global:6663,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06664,6664
phi4,global:6664,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06665,6665
phi4,global:6665,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06666,6666
phi4,global:6666,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06667,6667
phi4,global:6667,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06668,6668
phi4,global:6668,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06669,6669
phi4,global:6669,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06670,6670
phi4,global:6670,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06671,6671
phi4,global:6671,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06672,6672
phi4,global:6672,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06673,6673
phi4,global:6673,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06674,6674
phi4,global:6674,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06675,6675
phi4,global:6675,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06676,6676
phi4,global:6676,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06677,6677
phi4,global:6677,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06678,6678
phi4,global:6678,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06679,6679
phi4,global:6679,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06680,6680
phi4,global:6680,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06681,6681
phi4,global:6681,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06682,6682
phi4,global:6682,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06683,6683
phi4,global:6683,APIConnectionError,Connection error.,G:\Other computers\My Computer\Research\ai\measurement\pyrecode E6\results\phi4_baseline\results_phi4_baseline_part_6000_6999.json,case_06684,6684
